,State,Date,Cured,Deaths,Confirmed
459,Andaman and Nicobar Islands,2021-06-28,7266,127,7455
460,Andaman and Nicobar Islands,2021-06-29,7286,128,7462
461,Andaman and Nicobar Islands,2021-06-30,7296,128,7466
462,Andaman and Nicobar Islands,2021-07-01,7308,128,7467
463,Andaman and Nicobar Islands,2021-07-02,7308,128,7469
464,Andaman and Nicobar Islands,2021-07-03,7325,128,7475
465,Andaman and Nicobar Islands,2021-07-04,7330,128,7478
466,Andaman and Nicobar Islands,2021-07-05,7333,128,7482
467,Andaman and Nicobar Islands,2021-07-06,7339,128,7482
468,Andaman and Nicobar Islands,2021-07-07,7343,128,7487
469,Andaman and Nicobar Islands,2021-07-08,7349,128,7491
470,Andaman and Nicobar Islands,2021-07-09,7351,128,7492
471,Andaman and Nicobar Islands,2021-07-10,7352,128,7492
472,Andaman and Nicobar Islands,2021-07-11,7352,129,7492
473,Andaman and Nicobar Islands,2021-07-12,7352,129,7492
474,Andaman and Nicobar Islands,2021-07-13,7355,129,7493
475,Andaman and Nicobar Islands,2021-07-14,7358,129,7496
476,Andaman and Nicobar Islands,2021-07-15,7359,129,7499
477,Andaman and Nicobar Islands,2021-07-16,7359,129,7501
478,Andaman and Nicobar Islands,2021-07-17,7360,129,7505
479,Andaman and Nicobar Islands,2021-07-18,7361,129,7506
480,Andaman and Nicobar Islands,2021-07-19,7365,129,7510
481,Andaman and Nicobar Islands,2021-07-20,7368,129,7516
482,Andaman and Nicobar Islands,2021-07-21,7370,129,7518
483,Andaman and Nicobar Islands,2021-07-22,7374,129,7521
484,Andaman and Nicobar Islands,2021-07-23,7377,129,7525
485,Andaman and Nicobar Islands,2021-07-24,7379,129,7525
486,Andaman and Nicobar Islands,2021-07-25,7382,129,7525
487,Andaman and Nicobar Islands,2021-07-26,7385,129,7529
488,Andaman and Nicobar Islands,2021-07-27,7387,129,7530
489,Andaman and Nicobar Islands,2021-07-28,7389,129,7530
490,Andaman and Nicobar Islands,2021-07-29,7395,129,7531
491,Andaman and Nicobar Islands,2021-07-30,7395,129,7534
492,Andaman and Nicobar Islands,2021-07-31,7398,129,7535
493,Andaman and Nicobar Islands,2021-08-01,7400,129,7537
494,Andaman and Nicobar Islands,2021-08-02,7403,129,7539
495,Andaman and Nicobar Islands,2021-08-03,7404,129,7539
496,Andaman and Nicobar Islands,2021-08-04,7405,129,7540
497,Andaman and Nicobar Islands,2021-08-05,7408,129,7541
498,Andaman and Nicobar Islands,2021-08-06,7408,129,7541
499,Andaman and Nicobar Islands,2021-08-07,7408,129,7541
500,Andaman and Nicobar Islands,2021-08-08,7409,129,7544
501,Andaman and Nicobar Islands,2021-08-09,7410,129,7546
502,Andaman and Nicobar Islands,2021-08-10,7412,129,7546
503,Andaman and Nicobar Islands,2021-08-11,7412,129,7548
504,Andhra Pradesh,2020-03-12,0,0,1
505,Andhra Pradesh,2020-03-13,0,0,1
506,Andhra Pradesh,2020-03-14,0,0,1
507,Andhra Pradesh,2020-03-15,0,0,1
508,Andhra Pradesh,2020-03-16,0,0,1
509,Andhra Pradesh,2020-03-17,0,0,1
510,Andhra Pradesh,2020-03-18,0,0,1
511,Andhra Pradesh,2020-03-19,0,0,2
512,Andhra Pradesh,2020-03-20,0,0,3
513,Andhra Pradesh,2020-03-21,0,0,3
514,Andhra Pradesh,2020-03-22,0,0,5
515,Andhra Pradesh,2020-03-23,0,0,7
516,Andhra Pradesh,2020-03-24,0,0,8
517,Andhra Pradesh,2020-03-25,1,0,9
518,Andhra Pradesh,2020-03-26,1,0,11
519,Andhra Pradesh,2020-03-27,1,0,12
520,Andhra Pradesh,2020-03-28,1,0,14
521,Andhra Pradesh,2020-03-29,1,0,19
522,Andhra Pradesh,2020-03-30,1,0,23
523,Andhra Pradesh,2020-03-31,1,0,40
524,Andhra Pradesh,2020-04-01,1,0,83
525,Andhra Pradesh,2020-04-02,1,1,86
526,Andhra Pradesh,2020-04-03,1,1,132
527,Andhra Pradesh,2020-04-04,1,1,161
528,Andhra Pradesh,2020-04-05,1,1,190
529,Andhra Pradesh,2020-04-06,1,3,226
530,Andhra Pradesh,2020-04-07,1,3,266
531,Andhra Pradesh,2020-04-08,5,4,305
532,Andhra Pradesh,2020-04-09,6,4,348
533,Andhra Pradesh,2020-04-10,7,6,363
534,Andhra Pradesh,2020-04-11,11,6,381
535,Andhra Pradesh,2020-04-12,11,6,381
536,Andhra Pradesh,2020-04-13,11,7,432
537,Andhra Pradesh,2020-04-14,14,9,473
538,Andhra Pradesh,2020-04-15,16,9,503
539,Andhra Pradesh,2020-04-16,20,14,534
540,Andhra Pradesh,2020-04-17,36,14,572
541,Andhra Pradesh,2020-04-18,42,15,603
542,Andhra Pradesh,2020-04-19,42,15,603
543,Andhra Pradesh,2020-04-20,92,20,722
544,Andhra Pradesh,2020-04-21,96,22,757
545,Andhra Pradesh,2020-04-22,120,24,813
546,Andhra Pradesh,2020-04-23,141,27,895
547,Andhra Pradesh,2020-04-24,145,29,955
548,Andhra Pradesh,2020-04-25,171,31,1061
549,Andhra Pradesh,2020-04-26,231,31,1097
550,Andhra Pradesh,2020-04-27,235,31,1177
551,Andhra Pradesh,2020-04-28,258,31,1259
552,Andhra Pradesh,2020-04-29,287,31,1332
553,Andhra Pradesh,2020-04-30,321,31,1403
554,Andhra Pradesh,2020-05-01,403,33,1463
555,Andhra Pradesh,2020-05-02,403,33,1463
556,Andhra Pradesh,2020-05-03,488,33,1583
557,Andhra Pradesh,2020-05-04,524,36,1650
558,Andhra Pradesh,2020-05-05,589,36,1717
559,Andhra Pradesh,2020-05-06,589,36,1717
560,Andhra Pradesh,2020-05-07,729,36,1777
561,Andhra Pradesh,2020-05-08,780,38,1847
562,Andhra Pradesh,2020-05-09,842,41,1887
563,Andhra Pradesh,2020-05-10,887,44,1930
564,Andhra Pradesh,2020-05-11,925,45,1980
565,Andhra Pradesh,2020-05-12,975,45,2018
566,Andhra Pradesh,2020-05-13,1056,46,2090
567,Andhra Pradesh,2020-05-14,1142,47,2137
568,Andhra Pradesh,2020-05-15,1192,48,2205
569,Andhra Pradesh,2020-05-16,1252,48,2307
570,Andhra Pradesh,2020-05-17,1353,49,2355
571,Andhra Pradesh,2020-05-18,1456,50,2407
572,Andhra Pradesh,2020-05-19,1552,50,2474
573,Andhra Pradesh,2020-05-20,1621,52,2532
574,Andhra Pradesh,2020-05-21,1640,53,2602
575,Andhra Pradesh,2020-05-22,1709,53,2647
576,Andhra Pradesh,2020-05-23,1763,55,2709
577,Andhra Pradesh,2020-05-24,1809,56,2757
578,Andhra Pradesh,2020-05-25,1856,56,2823
579,Andhra Pradesh,2020-05-26,1896,56,3110
580,Andhra Pradesh,2020-05-27,2009,57,3171
581,Andhra Pradesh,2020-05-28,2057,58,3171
582,Andhra Pradesh,2020-05-29,2125,59,3251
583,Andhra Pradesh,2020-05-30,2226,60,3436
584,Andhra Pradesh,2020-05-31,2289,60,3569
585,Andhra Pradesh,2020-06-01,2349,62,3679
586,Andhra Pradesh,2020-06-02,2378,64,3783
587,Andhra Pradesh,2020-06-03,2421,64,3898
588,Andhra Pradesh,2020-06-04,2466,68,4080
589,Andhra Pradesh,2020-06-05,2539,71,4223
590,Andhra Pradesh,2020-06-06,2576,73,4303
591,Andhra Pradesh,2020-06-07,2620,73,4510
592,Andhra Pradesh,2020-06-08,2682,75,4708
593,Andhra Pradesh,2020-06-09,2745,75,4851
594,Andhra Pradesh,2020-06-10,2802,77,5070
595,Andhra Pradesh,2020-06-11,2899,78,5269
596,Andhra Pradesh,2020-06-12,3048,80,5429
597,Andhra Pradesh,2020-06-13,3105,80,5680
598,Andhra Pradesh,2020-06-14,3195,82,5965
599,Andhra Pradesh,2020-06-15,3314,84,6163
600,Andhra Pradesh,2020-06-16,3316,88,6456
601,Andhra Pradesh,2020-06-17,3509,88,6841
602,Andhra Pradesh,2020-06-18,3641,90,7071
603,Andhra Pradesh,2020-06-19,3789,92,7518
604,Andhra Pradesh,2020-06-20,3917,96,7961
605,Andhra Pradesh,2020-06-21,4111,101,8452
606,Andhra Pradesh,2020-06-22,4331,106,8999
607,Andhra Pradesh,2020-06-23,4495,111,9372
608,Andhra Pradesh,2020-06-24,4599,119,10002
609,Andhra Pradesh,2020-06-25,4779,124,10331
610,Andhra Pradesh,2020-06-26,4988,136,10884
611,Andhra Pradesh,2020-06-27,5196,148,11489
612,Andhra Pradesh,2020-06-28,5480,157,12285
613,Andhra Pradesh,2020-06-29,5908,169,13241
614,Andhra Pradesh,2020-06-30,6232,180,13891
615,Andhra Pradesh,2020-07-01,6511,187,14595
616,Andhra Pradesh,2020-07-02,6988,193,15252
617,Andhra Pradesh,2020-07-03,7313,198,16097
618,Andhra Pradesh,2020-07-04,7632,206,16934
619,Andhra Pradesh,2020-07-05,8008,218,17699
620,Andhra Pradesh,2020-07-06,8422,232,18697
621,Andhra Pradesh,2020-07-07,8920,239,20019
622,Andhra Pradesh,2020-07-08,9745,252,21197
623,Andhra Pradesh,2020-07-09,11101,264,22259
624,Andhra Pradesh,2020-07-10,12154,277,23814
625,Andhra Pradesh,2020-07-11,13194,292,25422
626,Andhra Pradesh,2020-07-12,14393,309,27235
627,Andhra Pradesh,2020-07-13,15412,328,29168
628,Andhra Pradesh,2020-07-14,16464,365,31103
629,Andhra Pradesh,2020-07-15,17467,408,33019
630,Andhra Pradesh,2020-07-16,18378,452,35451
631,Andhra Pradesh,2020-07-17,19393,492,38044
632,Andhra Pradesh,2020-07-18,20298,534,40646
633,Andhra Pradesh,2020-07-19,21763,586,44609
634,Andhra Pradesh,2020-07-20,22890,642,49650
635,Andhra Pradesh,2020-07-21,24228,696,53724
636,Andhra Pradesh,2020-07-22,25574,758,58668
637,Andhra Pradesh,2020-07-23,32127,823,64713
638,Andhra Pradesh,2020-07-24,37555,884,72711
639,Andhra Pradesh,2020-07-25,39935,933,80858
640,Andhra Pradesh,2020-07-26,43255,985,88671
641,Andhra Pradesh,2020-07-27,46301,1041,96298
642,Andhra Pradesh,2020-07-28,49558,1090,102349
643,Andhra Pradesh,2020-07-29,52622,1148,110297
644,Andhra Pradesh,2020-07-30,55406,1213,120390
645,Andhra Pradesh,2020-07-31,60024,1281,130557
646,Andhra Pradesh,2020-08-01,63864,1349,140933
647,Andhra Pradesh,2020-08-02,76614,1407,150209
648,Andhra Pradesh,2020-08-03,82886,1474,158764
649,Andhra Pradesh,2020-08-04,88672,1537,166586
650,Andhra Pradesh,2020-08-05,95625,1604,176333
651,Andhra Pradesh,2020-08-06,104354,1681,186461
652,Andhra Pradesh,2020-08-07,112870,1753,196789
653,Andhra Pradesh,2020-08-08,120464,1842,206960
654,Andhra Pradesh,2020-08-09,129615,1939,217040
655,Andhra Pradesh,2020-08-10,138712,2036,227860
656,Andhra Pradesh,2020-08-11,145636,2116,235525
657,Andhra Pradesh,2020-08-12,154749,2203,244549
658,Andhra Pradesh,2020-08-13,161425,2296,254146
659,Andhra Pradesh,2020-08-14,170984,2378,264142
660,Andhra Pradesh,2020-08-15,180703,2475,273085
661,Andhra Pradesh,2020-08-16,191117,2562,281817
662,Andhra Pradesh,2020-08-17,201234,2650,289829
663,Andhra Pradesh,2020-08-18,209100,2732,296609
664,Andhra Pradesh,2020-08-19,218311,2820,306261
665,Andhra Pradesh,2020-08-20,226372,2906,316003
666,Andhra Pradesh,2020-08-21,235218,3001,325396
667,Andhra Pradesh,2020-08-22,244045,3092,334940
668,Andhra Pradesh,2020-08-23,252638,3189,345216
669,Andhra Pradesh,2020-08-24,260087,3282,353111
670,Andhra Pradesh,2020-08-25,268828,3368,361712
671,Andhra Pradesh,2020-08-26,278247,3460,371639
672,Andhra Pradesh,2020-08-27,286720,3541,382469
673,Andhra Pradesh,2020-08-28,295248,3633,393090
674,Andhra Pradesh,2020-08-29,303711,3714,403616
675,Andhra Pradesh,2020-08-30,312687,3796,414164
676,Andhra Pradesh,2020-08-31,321754,3884,424767
677,Andhra Pradesh,2020-09-01,330526,3969,434771
678,Andhra Pradesh,2020-09-02,339876,4053,445139
679,Andhra Pradesh,2020-09-03,348330,4125,455531
680,Andhra Pradesh,2020-09-04,358009,4200,465730
681,Andhra Pradesh,2020-09-05,370163,4276,476506
682,Andhra Pradesh,2020-09-06,382104,4347,487331
683,Andhra Pradesh,2020-09-07,394019,4417,498125
684,Andhra Pradesh,2020-09-08,404074,4487,506493
685,Andhra Pradesh,2020-09-09,415765,4560,517094
686,Andhra Pradesh,2020-09-10,425607,4634,527512
687,Andhra Pradesh,2020-09-11,435647,4702,537687
688,Andhra Pradesh,2020-09-12,446716,4779,547686
689,Andhra Pradesh,2020-09-13,457008,4846,557587
690,Andhra Pradesh,2020-09-14,467139,4912,567123
691,Andhra Pradesh,2020-09-15,476903,4972,575079
692,Andhra Pradesh,2020-09-16,486531,5041,583925
693,Andhra Pradesh,2020-09-17,497376,5105,592760
694,Andhra Pradesh,2020-09-18,508088,5177,601462
695,Andhra Pradesh,2020-09-19,519891,5244,609558
696,Andhra Pradesh,2020-09-20,530711,5302,617776
697,Andhra Pradesh,2020-09-21,541319,5359,625514
698,Andhra Pradesh,2020-09-22,551821,5410,631749
699,Andhra Pradesh,2020-09-23,562376,5461,639302
700,Andhra Pradesh,2020-09-24,570667,5506,646530
701,Andhra Pradesh,2020-09-25,579474,5558,654385
702,Andhra Pradesh,2020-09-26,588169,5606,661458
703,Andhra Pradesh,2020-09-27,597294,5663,668751
704,Andhra Pradesh,2020-09-28,605090,5708,675674
705,Andhra Pradesh,2020-09-29,612300,5745,681161
706,Andhra Pradesh,2020-09-30,622136,5780,687351
707,Andhra Pradesh,2020-10-01,629211,5828,693484
708,Andhra Pradesh,2020-10-02,636508,5869,700235
709,Andhra Pradesh,2020-10-03,643993,5900,706790
710,Andhra Pradesh,2020-10-04,651791,5941,713014
711,Andhra Pradesh,2020-10-05,658875,5981,719256
712,Andhra Pradesh,2020-10-06,666433,6019,723512
713,Andhra Pradesh,2020-10-07,672479,6052,729307
714,Andhra Pradesh,2020-10-08,678828,6086,734427
715,Andhra Pradesh,2020-10-09,684930,6128,739719
716,Andhra Pradesh,2020-10-10,691040,6159,744864
717,Andhra Pradesh,2020-10-11,697699,6194,750517
718,Andhra Pradesh,2020-10-12,703208,6224,755727
719,Andhra Pradesh,2020-10-13,708712,6256,758951
720,Andhra Pradesh,2020-10-14,714427,6291,763573
721,Andhra Pradesh,2020-10-15,719477,6319,767465
722,Andhra Pradesh,2020-10-16,725099,6357,771503
723,Andhra Pradesh,2020-10-17,730109,6382,775470
724,Andhra Pradesh,2020-10-18,735638,6406,779146
725,Andhra Pradesh,2020-10-19,740229,6429,783132
726,Andhra Pradesh,2020-10-20,744532,6453,786050
727,Andhra Pradesh,2020-10-21,749676,6481,789553
728,Andhra Pradesh,2020-10-22,754415,6508,793299
729,Andhra Pradesh,2020-10-23,758138,6524,796919
730,Andhra Pradesh,2020-10-24,762419,6544,800684
731,Andhra Pradesh,2020-10-25,765991,6566,804026
732,Andhra Pradesh,2020-10-26,769576,6587,807023
733,Andhra Pradesh,2020-10-27,773548,6606,808924
734,Andhra Pradesh,2020-10-28,777900,6625,811825
735,Andhra Pradesh,2020-10-29,781509,6643,814774
736,Andhra Pradesh,2020-10-30,784752,6659,817679
737,Andhra Pradesh,2020-10-31,788375,6676,820565
738,Andhra Pradesh,2020-11-01,792083,6690,823348
739,Andhra Pradesh,2020-11-02,795592,6706,825966
740,Andhra Pradesh,2020-11-03,798625,6719,827882
741,Andhra Pradesh,2020-11-04,802325,6734,830731
742,Andhra Pradesh,2020-11-05,805026,6744,833208
743,Andhra Pradesh,2020-11-06,807318,6757,835953
744,Andhra Pradesh,2020-11-07,809770,6768,838363
745,Andhra Pradesh,2020-11-08,812517,6779,840730
746,Andhra Pradesh,2020-11-09,814773,6791,842967
747,Andhra Pradesh,2020-11-10,816322,6802,844359
748,Andhra Pradesh,2020-11-11,818473,6814,846245
749,Andhra Pradesh,2020-11-12,820234,6828,847977
750,Andhra Pradesh,2020-11-13,822011,6837,849705
751,Andhra Pradesh,2020-11-14,824189,6847,851298
752,Andhra Pradesh,2020-11-15,826344,6854,852955
753,Andhra Pradesh,2020-11-16,828484,6868,854011
754,Andhra Pradesh,2020-11-17,829991,6881,854764
755,Andhra Pradesh,2020-11-18,832284,6890,856159
756,Andhra Pradesh,2020-11-19,833980,6899,857395
757,Andhra Pradesh,2020-11-20,835801,6910,858711
758,Andhra Pradesh,2020-11-21,837630,6920,859932
759,Andhra Pradesh,2020-11-22,839395,6927,861092
760,Andhra Pradesh,2020-11-23,841026,6938,862213
761,Andhra Pradesh,2020-11-24,842416,6948,862758
762,Andhra Pradesh,2020-11-25,843863,6956,863843
763,Andhra Pradesh,2020-11-26,845039,6962,864674
764,Andhra Pradesh,2020-11-27,846120,6970,865705
765,Andhra Pradesh,2020-11-28,847325,6976,866438
766,Andhra Pradesh,2020-11-29,848511,6981,867063
767,Andhra Pradesh,2020-11-30,852298,6988,867683
768,Andhra Pradesh,2020-12-01,853232,6992,868064
769,Andhra Pradesh,2020-12-02,854326,6996,868749
770,Andhra Pradesh,2020-12-03,855485,7003,869412
771,Andhra Pradesh,2020-12-04,856320,7014,870076
772,Andhra Pradesh,2020-12-05,857233,7020,870675
773,Andhra Pradesh,2020-12-06,858115,7024,871305
774,Andhra Pradesh,2020-12-07,859029,7033,871972
775,Andhra Pradesh,2020-12-08,859624,7038,872288
776,Andhra Pradesh,2020-12-09,860368,7042,872839
777,Andhra Pradesh,2020-12-10,861153,7045,873457
778,Andhra Pradesh,2020-12-11,861711,7047,873995
779,Andhra Pradesh,2020-12-12,862230,7049,874515
780,Andhra Pradesh,2020-12-13,862895,7052,875025
781,Andhra Pradesh,2020-12-14,863508,7057,875531
782,Andhra Pradesh,2020-12-15,864049,7059,875836
783,Andhra Pradesh,2020-12-16,864612,7064,876336
784,Andhra Pradesh,2020-12-17,865327,7067,876814
785,Andhra Pradesh,2020-12-18,865825,7069,877348
786,Andhra Pradesh,2020-12-19,866359,7070,877806
787,Andhra Pradesh,2020-12-20,866856,7074,878285
788,Andhra Pradesh,2020-12-21,867445,7076,878723
789,Andhra Pradesh,2020-12-22,867867,7078,878937
790,Andhra Pradesh,2020-12-23,868279,7082,879339
791,Andhra Pradesh,2020-12-24,868769,7085,879718
792,Andhra Pradesh,2020-12-25,869124,7089,880075
793,Andhra Pradesh,2020-12-26,869478,7091,880430
794,Andhra Pradesh,2020-12-27,869920,7092,880712
795,Andhra Pradesh,2020-12-28,870342,7094,881061
796,Andhra Pradesh,2020-12-29,870752,7098,881273
797,Andhra Pradesh,2020-12-30,871116,7100,881599
798,Andhra Pradesh,2020-12-31,871588,7104,881948
799,Andhra Pradesh,2021-01-01,871916,7108,882286
800,Andhra Pradesh,2021-01-02,872266,7108,882612
801,Andhra Pradesh,2021-01-03,872545,7111,882850
802,Andhra Pradesh,2021-01-04,872897,7115,883082
803,Andhra Pradesh,2021-01-05,873149,7118,883210
804,Andhra Pradesh,2021-01-06,873427,7122,883587
805,Andhra Pradesh,2021-01-07,873855,7125,883876
806,Andhra Pradesh,2021-01-08,874223,7126,884171
807,Andhra Pradesh,2021-01-09,874531,7127,884490
808,Andhra Pradesh,2021-01-10,874954,7128,884689
809,Andhra Pradesh,2021-01-11,875243,7129,884916
810,Andhra Pradesh,2021-01-12,875456,7131,885037
811,Andhra Pradesh,2021-01-13,875690,7133,885234
812,Andhra Pradesh,2021-01-14,875921,7134,885437
813,Andhra Pradesh,2021-01-15,876140,7138,885616
814,Andhra Pradesh,2021-01-16,876372,7139,885710
815,Andhra Pradesh,2021-01-17,876698,7139,885824
816,Andhra Pradesh,2021-01-18,876949,7140,885985
817,Andhra Pradesh,2021-01-19,877212,7141,886066
818,Andhra Pradesh,2021-01-20,877443,7142,886245
819,Andhra Pradesh,2021-01-21,877639,7142,886418
820,Andhra Pradesh,2021-01-22,877893,7142,886557
821,Andhra Pradesh,2021-01-23,878060,7146,886694
822,Andhra Pradesh,2021-01-24,878232,7147,886852
823,Andhra Pradesh,2021-01-25,878387,7147,887010
824,Andhra Pradesh,2021-01-26,878528,7149,887066
825,Andhra Pradesh,2021-01-27,878731,7150,887238
826,Andhra Pradesh,2021-01-28,878828,7152,887349
827,Andhra Pradesh,2021-01-29,878956,7152,887466
828,Andhra Pradesh,2021-01-30,879131,7152,887591
829,Andhra Pradesh,2021-01-31,879278,7153,887720
830,Andhra Pradesh,2021-02-01,879405,7153,887836
831,Andhra Pradesh,2021-02-02,879504,7154,887900
832,Andhra Pradesh,2021-02-03,879651,7156,888004
833,Andhra Pradesh,2021-02-04,879780,7157,888099
834,Andhra Pradesh,2021-02-05,879867,7157,888178
835,Andhra Pradesh,2021-02-06,880046,7158,888275
836,Andhra Pradesh,2021-02-07,880179,7159,888350
837,Andhra Pradesh,2021-02-08,880261,7159,888423
838,Andhra Pradesh,2021-02-09,880363,7160,888485
839,Andhra Pradesh,2021-02-10,880478,7160,888555
840,Andhra Pradesh,2021-02-11,880599,7161,888605
841,Andhra Pradesh,2021-02-12,880678,7161,888692
842,Andhra Pradesh,2021-02-13,880784,7162,888760
843,Andhra Pradesh,2021-02-14,880855,7162,888814
844,Andhra Pradesh,2021-02-15,880972,7162,888869
845,Andhra Pradesh,2021-02-16,881041,7163,888899
846,Andhra Pradesh,2021-02-17,881181,7163,888959
847,Andhra Pradesh,2021-02-18,881238,7165,889010
848,Andhra Pradesh,2021-02-19,881292,7166,889077
849,Andhra Pradesh,2021-02-20,881369,7167,889156
850,Andhra Pradesh,2021-02-21,881439,7167,889210
851,Andhra Pradesh,2021-02-22,881511,7167,889298
852,Andhra Pradesh,2021-02-23,881582,7167,889339
853,Andhra Pradesh,2021-02-24,881666,7168,889409
854,Andhra Pradesh,2021-02-25,881732,7168,889503
855,Andhra Pradesh,2021-02-26,881806,7168,889585
856,Andhra Pradesh,2021-02-27,881877,7169,889681
857,Andhra Pradesh,2021-02-28,881963,7169,889799
858,Andhra Pradesh,2021-03-01,882029,7169,889916
859,Andhra Pradesh,2021-03-02,882080,7169,889974
860,Andhra Pradesh,2021-03-03,882137,7169,890080
861,Andhra Pradesh,2021-03-04,882219,7170,890215
862,Andhra Pradesh,2021-03-05,882275,7171,890317
863,Andhra Pradesh,2021-03-06,882369,7172,890441
864,Andhra Pradesh,2021-03-07,882462,7173,890556
865,Andhra Pradesh,2021-03-08,882520,7174,890692
866,Andhra Pradesh,2021-03-09,882581,7176,890766
867,Andhra Pradesh,2021-03-10,882670,7176,890884
868,Andhra Pradesh,2021-03-11,882670,7176,890884
869,Andhra Pradesh,2021-03-12,882763,7177,891004
870,Andhra Pradesh,2021-03-13,882981,7180,891388
871,Andhra Pradesh,2021-03-14,883113,7182,891563
872,Andhra Pradesh,2021-03-15,883277,7184,891861
873,Andhra Pradesh,2021-03-16,883380,7185,892008
874,Andhra Pradesh,2021-03-17,883505,7185,892269
875,Andhra Pradesh,2021-03-18,883642,7186,892522
876,Andhra Pradesh,2021-03-19,883759,7186,892740
877,Andhra Pradesh,2021-03-20,883890,7187,892986
878,Andhra Pradesh,2021-03-21,884094,7189,893366
879,Andhra Pradesh,2021-03-22,884357,7189,893734
